,Precip,MaxTemp,MinTemp,MeanTemp,Snowfall,YR,MO,ELEV,Latitude,Longitude
3478,1.778,26.11111111,18.88888889,22.22222222,0.0,42,3,3,21.33333333,-157.9
3479,3.302,-0.555555556,-7.222222222,-3.888888889,2.54,45,1,1727,34.85,48.6
3480,0.0,3.888888889,-1.111111111,1.111111111,5.08,44,6,62,60.68333333,-46.63333333
3481,0.0,17.22222222,12.22222222,14.44444444,0.0,45,10,27,53.38333333,-2.05
3482,0.0,-0.555555556,-7.777777778,-4.444444444,2.54,45,1,1727,34.85,48.6
3483,0.0,-8.333333333,-11.11111111,-10.0,5.08,45,11,62,60.68333333,-46.63333333
3484,0.0,26.66666667,17.77777778,22.22222222,0.0,41,5,271,21.48333333,-158.05
3485,1.524,29.44444444,22.77777778,26.11111111,0.0,43,7,5,13.91666667,-90.83333333
3486,0.0,32.22222222,20.0,26.11111111,0.0,44,10,29,3.866666667,-51.75
3487,12.446,0.0,-3.888888889,-2.222222222,25.4,43,3,62,60.68333333,-46.63333333
3488,0.0,-9.444444444,-16.66666667,-13.33333333,7.62,42,2,50,67.01666667,-50.7
3489,8.128,3.333333333,1.666666667,2.222222222,2.54,44,1,8,64.13333333,-21.91666667
3490,0.0,-23.33333333,-27.22222222,-25.55555556,5.08,45,2,50,67.01666667,-50.7
3491,0.0,27.77777778,16.66666667,22.22222222,0.0,44,8,10,-17.75,177.3666667
3492,5.08,30.0,22.77777778,26.66666667,0.0,45,12,8,13.73333333,-60.85
3493,0.254,27.77777778,19.44444444,23.33333333,0.0,44,9,271,21.48333333,-158.05
3494,0.0,2.222222222,-9.444444444,-3.333333333,10.16,45,1,100,48.73333333,2.366666667
3495,0.0,-21.11111111,-25.0,-23.33333333,5.08,45,2,50,67.01666667,-50.7
3496,0.0,-17.22222222,-26.66666667,-21.66666667,7.62,43,4,50,67.01666667,-50.7
3497,0.0,31.11111111,22.77777778,26.66666667,0.0,43,3,10,8.916666667,-79.65
3498,0.0,-16.66666667,-22.22222222,-19.44444444,5.08,43,2,50,67.01666667,-50.7
3499,3.048,7.777777778,2.222222222,5.0,0.0,45,12,100,48.73333333,2.366666667
3500,0.0,39.44444444,23.88888889,31.66666667,0.0,45,4,16,20.65,58.83333333
3501,5.08,-5.555555556,-10.55555556,-7.777777778,10.16,43,1,8,64.13333333,-21.91666667
3502,0.0,8.888888889,2.222222222,5.555555556,0.0,44,12,12,43.43333333,5.266666667
3503,0.762,23.88888889,16.66666667,20.0,0.0,45,3,271,21.48333333,-158.05
3504,0.0,30.0,14.44444444,22.22222222,0.0,44,10,27,-27.6,152.8166667
3505,0.762,7.777777778,-14.44444444,-3.333333333,10.16,43,11,11,61.18333333,-45.36666667
3506,0.0,-10.55555556,-19.44444444,-13.33333333,7.62,44,12,11,61.18333333,-45.36666667
3507,0.0,-17.77777778,-25.0,-21.11111111,5.08,42,2,50,67.01666667,-50.7
3508,0.0,-22.22222222,-31.11111111,-26.66666667,5.08,45,2,50,67.01666667,-50.7
3509,0.0,-10.0,-18.33333333,-14.44444444,5.08,45,12,50,67.01666667,-50.7
3510,0.0,-9.444444444,-18.88888889,-14.44444444,5.08,42,4,50,67.01666667,-50.7
3511,0.0,-15.55555556,-19.44444444,-17.77777778,2.54,41,12,50,67.01666667,-50.7
3512,0.254,3.333333333,-0.555555556,1.111111111,5.08,45,1,100,48.73333333,2.366666667
3513,5.588,-2.222222222,-3.888888889,-3.333333333,20.32,44,4,11,61.18333333,-45.36666667
3514,0.254,-18.33333333,-26.11111111,-22.22222222,7.62,45,3,50,67.01666667,-50.7
3515,1.524,-3.333333333,-6.111111111,-4.444444444,45.72,45,1,62,60.68333333,-46.63333333
3516,0.0,-1.666666667,-5.555555556,-3.333333333,2.54,43,1,11,61.18333333,-45.36666667
3517,0.0,35.0,15.0,25.0,0.0,45,11,228,26.26666667,73.13333333
3518,3.048,-0.555555556,-4.444444444,-2.222222222,76.2,44,2,62,60.68333333,-46.63333333
3519,0.0,25.0,11.11111111,17.77777778,0.0,44,1,115,24.75,84.96666667
3520,14.732,5.0,-8.333333333,-1.666666667,2.54,44,1,8,64.13333333,-21.91666667
3521,0.0,36.66666667,23.33333333,30.0,0.0,44,7,354,11.85,13.13333333
3522,0.0,4.444444444,-10.0,-2.777777778,2.54,43,10,11,61.18333333,-45.36666667
3523,0.0,-12.77777778,-20.0,-16.11111111,5.08,42,1,11,61.18333333,-45.36666667
3524,0.0,-2.222222222,-11.11111111,-6.666666667,5.08,43,4,11,61.18333333,-45.36666667
3525,0.0,3.333333333,-7.222222222,-2.222222222,2.54,45,11,50,67.01666667,-50.7
3526,0.0,27.77777778,14.44444444,21.11111111,0.0,43,5,188,-20.68333333,140.5833333
3527,0.0,-2.777777778,-12.77777778,-7.777777778,2.54,44,3,50,67.01666667,-50.7
3528,0.0,31.11111111,26.66666667,28.88888889,0.0,45,10,8,13.73333333,-60.85
3529,0.0,-11.11111111,-20.0,-15.55555556,5.08,45,3,50,67.01666667,-50.7
3530,19.05,31.66666667,21.11111111,26.66666667,0.0,43,8,23,8.383333333,-82.33333333
3531,13.208,15.55555556,4.444444444,10.0,0.0,45,12,20,36.98333333,35.01666667
3532,0.0,-15.0,-23.33333333,-18.88888889,5.08,45,2,50,67.01666667,-50.7
3533,3.556,-6.111111111,-13.33333333,-10.0,20.32,43,2,11,61.18333333,-45.36666667
3534,5.842,27.22222222,23.88888889,25.55555556,0.0,44,11,5,-18.83333333,-159.7833333
3535,10.922,28.88888889,23.33333333,26.11111111,0.0,43,11,24,8.233333333,-78.08333333
3536,0.0,-2.777777778,-22.22222222,-12.22222222,5.08,45,2,11,61.18333333,-45.36666667
3537,0.0,8.888888889,0.0,4.444444444,0.0,44,11,67,43.76666667,11.2
3538,0.0,30.55555556,22.77777778,26.66666667,0.0,44,10,41,10.61666667,-61.01666667
3539,0.0,26.66666667,16.66666667,21.66666667,0.0,44,1,5,21.58333333,-158.2166667
3540,0.0,27.22222222,16.11111111,21.66666667,0.0,41,2,9,21.9,-159.5666667
3541,10.668,-3.333333333,-13.33333333,-8.333333333,12.7,42,1,11,61.18333333,-45.36666667
3542,0.0,2.777777778,-6.111111111,-1.666666667,27.94,44,2,11,61.18333333,-45.36666667
3543,3.556,13.88888889,5.555555556,10.0,0.0,45,11,129,41.8,12.51666667
3544,0.254,26.11111111,19.44444444,22.77777778,0.0,43,3,42,21.15,-157.0333333
3545,0.0,1.111111111,-18.33333333,-8.888888889,10.16,42,4,50,67.01666667,-50.7
3546,0.0,-3.888888889,-10.0,-6.666666667,50.8,43,4,62,60.68333333,-46.63333333
3547,0.254,-0.555555556,-5.555555556,-3.333333333,55.88,44,5,62,60.68333333,-46.63333333
3548,5.588,28.88888889,23.33333333,26.11111111,0.0,44,10,3,6.45,3.433333333
3549,0.0,23.88888889,8.888888889,16.66666667,0.0,44,3,2326,15.28333333,38.9
3550,0.0,4.444444444,-2.777777778,1.111111111,45.72,44,4,62,60.68333333,-46.63333333
3551,21.082,31.66666667,23.33333333,27.77777778,0.0,43,1,12,-10.6,142.1666667
3552,0.0,0.0,-7.777777778,-3.888888889,5.08,44,12,50,63.96666667,-22.61666667
3553,7.366,1.111111111,-5.555555556,-2.222222222,30.48,45,4,62,60.68333333,-46.63333333
3554,7.874,33.33333333,23.88888889,28.88888889,0.0,44,3,12,-10.6,142.1666667
3555,0.0,1.666666667,-1.666666667,0.0,5.08,43,10,62,60.68333333,-46.63333333
3556,0.0,1.111111111,-7.777777778,-3.333333333,7.62,42,11,50,67.01666667,-50.7
3557,0.0,39.44444444,20.0,30.0,0.0,45,9,45,33.36666667,43.65
3558,0.0,24.44444444,11.11111111,17.77777778,0.0,44,7,13,-23.4,150.5333333
3559,0.0,-18.33333333,-25.0,-21.66666667,5.08,44,11,50,67.01666667,-50.7
3560,0.0,30.55555556,21.11111111,25.55555556,0.0,40,10,3,21.33333333,-157.9
3561,0.0,36.11111111,24.44444444,30.0,0.0,45,7,16,18.55,-72.35
3562,0.0,33.33333333,23.33333333,28.33333333,0.0,44,7,5,13.91666667,-90.83333333
3563,0.0,31.11111111,21.66666667,26.66666667,0.0,45,9,4,36.85,10.01666667
3564,0.0,32.77777778,21.11111111,26.66666667,0.0,45,10,10,-17.75,177.3666667
3565,0.0,-12.77777778,-15.55555556,-14.44444444,5.08,43,1,50,67.01666667,-50.7
3566,0.0,39.44444444,22.22222222,31.11111111,0.0,44,6,2,25.35,55.45
3567,1.27,-2.222222222,-9.444444444,-5.555555556,7.62,45,3,1727,34.85,48.6
3568,0.0,3.888888889,0.0,2.222222222,25.4,45,1,62,60.68333333,-46.63333333
3569,0.0,0.0,-10.0,-5.0,0.0,42,3,11,61.18333333,-45.36666667
3570,0.0,-2.222222222,-5.0,-3.333333333,22.86,45,2,62,60.68333333,-46.63333333
3571,0.0,-17.77777778,-27.22222222,-22.22222222,5.08,43,2,50,67.01666667,-50.7
3572,0.254,-2.777777778,-6.666666667,-5.0,5.08,42,12,62,60.68333333,-46.63333333
3573,0.0,36.66666667,28.33333333,32.22222222,0.0,45,6,228,26.26666667,73.13333333
3574,0.0,7.222222222,-1.666666667,2.777777778,5.08,45,11,27,42.8,141.55
3575,0.0,30.0,24.44444444,27.22222222,0.0,43,3,3,-2.766666667,-171.75
3576,2.54,-5.555555556,-11.11111111,-8.333333333,5.08,43,12,11,61.18333333,-45.36666667
3577,2.032,29.44444444,25.0,27.22222222,0.0,43,9,22,14.71666667,-17.01666667
3578,0.0,-5.0,-11.11111111,-7.777777778,10.16,43,1,8,64.13333333,-21.91666667
3579,7.874,13.33333333,9.444444444,11.11111111,0.0,45,12,4,36.85,10.01666667
3580,2.54,27.77777778,23.33333333,25.55555556,0.0,45,9,9999,4.366666667,-7.733333333
3581,12.954,33.33333333,25.55555556,29.44444444,0.0,44,4,3,-2.766666667,-171.75
3582,0.0,-8.333333333,-17.22222222,-12.77777778,7.62,42,4,50,67.01666667,-50.7
3583,0.0,-1.111111111,-5.0,-3.333333333,35.56,45,4,62,60.68333333,-46.63333333
3584,0.0,2.222222222,-7.777777778,-2.777777778,2.54,45,10,11,61.18333333,-45.36666667
3585,0.0,32.22222222,18.88888889,25.55555556,0.0,43,11,29,3.866666667,-51.75
3586,0.0,10.0,5.555555556,7.777777778,5.08,44,3,11,61.18333333,-45.36666667
3587,0.0,-6.666666667,-15.55555556,-11.11111111,10.16,44,1,11,61.18333333,-45.36666667
3588,0.0,30.0,24.44444444,27.22222222,0.0,42,11,5,21.58333333,-158.2166667
3589,0.0,38.88888889,29.44444444,34.44444444,0.0,45,8,2,25.35,55.45
3590,0.0,-16.66666667,-31.66666667,-24.44444444,5.08,44,3,50,67.01666667,-50.7
3591,0.0,28.88888889,20.55555556,24.44444444,0.0,43,9,271,21.48333333,-158.05
3592,0.0,-5.0,-12.77777778,-8.888888889,10.16,45,5,50,67.01666667,-50.7
3593,0.0,27.77777778,21.66666667,24.44444444,0.0,43,8,17,17.05,54.06666667
3594,0.0,26.11111111,8.333333333,17.22222222,0.0,44,1,115,24.75,84.96666667
3595,0.0,-1.666666667,-6.666666667,-4.444444444,20.32,45,3,62,60.68333333,-46.63333333
3596,0.0,36.11111111,21.66666667,28.88888889,0.0,44,4,188,-20.68333333,140.5833333
3597,0.0,1.111111111,-15.0,-6.666666667,7.62,45,12,50,67.01666667,-50.7
3598,0.0,-17.77777778,-17.77777778,-17.77777778,5.08,41,12,11,61.18333333,-45.36666667
3599,0.0,25.0,7.777777778,16.66666667,0.0,45,6,8,-21.16666667,149.3
3600,0.0,35.0,25.55555556,30.0,0.0,45,12,3,-2.766666667,-171.75
3601,1.524,30.0,22.22222222,26.11111111,0.0,41,10,22,8.366666667,-80.0
3602,0.0,2.222222222,-1.111111111,0.555555556,55.88,45,12,62,60.68333333,-46.63333333
3603,0.0,6.666666667,0.0,3.333333333,17.78,44,5,62,60.68333333,-46.63333333
3604,0.0,27.77777778,22.22222222,25.0,0.0,44,12,9999,6.233333333,-10.43333333
3605,0.0,-7.777777778,-18.33333333,-13.33333333,5.08,44,3,50,67.01666667,-50.7
3606,2.286,-5.0,-14.44444444,-10.0,53.34,44,2,62,60.68333333,-46.63333333
3607,0.0,-12.77777778,-23.88888889,-18.33333333,5.08,45,2,11,61.18333333,-45.36666667
3608,0.0,3.333333333,-7.777777778,-2.222222222,5.08,42,1,50,67.01666667,-50.7
3609,0.0,0.0,-2.777777778,-1.111111111,5.08,43,12,50,63.96666667,-22.61666667
3610,1.27,27.77777778,23.88888889,26.11111111,0.0,43,6,10,17.11666667,-61.73333333
3611,0.0,-4.444444444,-11.66666667,-7.777777778,20.32,45,3,62,60.68333333,-46.63333333
3612,0.254,-5.555555556,-15.0,-10.0,17.78,43,11,50,67.01666667,-50.7
3613,0.0,32.77777778,22.22222222,27.77777778,0.0,45,2,10,8.916666667,-79.65
3614,1.27,0.555555556,-15.55555556,-7.777777778,2.54,43,2,11,61.18333333,-45.36666667
3615,2.54,22.77777778,12.77777778,17.77777778,0.0,43,10,83,41.45,15.65
3616,0.0,-7.777777778,-18.33333333,-13.33333333,7.62,45,3,50,67.01666667,-50.7
3617,2.54,32.22222222,22.77777778,27.77777778,0.0,43,8,115,24.75,84.96666667
3618,15.24,2.222222222,-3.333333333,-0.555555556,7.62,42,12,11,61.18333333,-45.36666667
3619,0.0,25.0,11.11111111,17.77777778,0.0,45,4,4,37.2,9.083333333
3620,0.0,37.77777778,20.0,28.88888889,0.0,45,8,20,36.98333333,35.01666667
3621,0.508,6.111111111,-8.333333333,-1.111111111,10.16,41,12,11,61.18333333,-45.36666667
3622,1.524,0.555555556,-5.0,-2.222222222,43.18,44,4,62,60.68333333,-46.63333333
3623,0.0,22.22222222,11.11111111,16.66666667,0.0,44,10,4,36.85,10.01666667
3624,0.0,-6.111111111,-21.11111111,-13.33333333,5.08,45,1,50,67.01666667,-50.7
3625,0.0,1.666666667,-5.0,-1.666666667,25.4,45,3,62,60.68333333,-46.63333333
3626,0.762,1.111111111,-2.222222222,-0.555555556,10.16,43,11,62,60.68333333,-46.63333333
3627,0.0,1.111111111,-6.666666667,-2.777777778,15.24,43,12,50,67.01666667,-50.7
3628,0.508,-13.33333333,-23.33333333,-18.33333333,5.08,42,2,50,67.01666667,-50.7
3629,0.0,39.44444444,21.66666667,30.55555556,0.0,44,8,611,36.38333333,6.65
3630,3.048,-0.555555556,-1.666666667,-1.111111111,25.4,44,4,62,60.68333333,-46.63333333
3631,2.54,-6.666666667,-13.33333333,-10.0,12.7,43,2,11,61.18333333,-45.36666667
3632,24.384,26.11111111,23.88888889,25.0,0.0,45,7,9999,6.233333333,-10.43333333
3633,0.0,30.0,24.44444444,27.22222222,0.0,43,3,3,-2.766666667,-171.75
3634,0.0,22.22222222,12.22222222,17.77777778,0.0,45,10,93,40.9,14.18333333
3635,2.032,12.22222222,8.888888889,10.55555556,0.0,44,12,114,38.11666667,13.36666667
3636,0.0,1.666666667,0.555555556,1.111111111,10.16,42,10,62,60.68333333,-46.63333333
3637,0.0,34.44444444,23.33333333,28.88888889,0.0,43,10,5,-6.75,146.9333333
3638,3.556,24.44444444,17.22222222,21.11111111,0.0,43,12,19,-27.58333333,153.0
3639,3.556,0.0,-4.444444444,-1.666666667,5.08,44,1,8,64.13333333,-21.91666667
3640,6.35,18.33333333,15.0,16.66666667,0.0,45,4,55,38.76666667,-27.03333333
3641,0.0,31.66666667,20.0,25.55555556,0.0,44,7,7,39.3,9.25
3642,0.0,30.0,21.11111111,25.55555556,0.0,40,7,3,21.33333333,-157.9
3643,0.0,-11.11111111,-20.0,-15.55555556,10.16,44,1,50,67.01666667,-50.7
3644,0.0,20.55555556,12.22222222,16.66666667,0.0,44,5,28,41.13333333,16.81666667
3645,0.0,29.44444444,17.77777778,23.33333333,0.0,43,3,5,17.9,-77.18333333
3646,0.0,26.11111111,18.33333333,22.22222222,0.0,44,4,42,21.15,-157.0333333
3647,13.208,31.11111111,21.66666667,26.66666667,0.0,43,4,13,-1.383333333,-48.36666667
3648,1.016,28.33333333,25.0,26.66666667,0.0,45,4,2,5.883333333,-162.05
3649,3.048,30.55555556,21.11111111,25.55555556,0.0,45,5,29,6.5,-58.21666667
3650,0.0,-2.777777778,-12.22222222,-7.222222222,7.62,44,1,8,64.13333333,-21.91666667
3651,0.0,-7.777777778,-13.88888889,-11.11111111,2.54,45,11,50,67.01666667,-50.7
3652,0.0,-7.777777778,-17.77777778,-12.77777778,5.08,42,1,50,67.01666667,-50.7
3653,0.0,28.88888889,18.88888889,23.88888889,0.0,43,8,50,-5.9,-35.3
3654,0.0,33.88888889,19.44444444,26.66666667,0.0,43,11,17,17.05,54.06666667
3655,0.0,16.66666667,6.111111111,11.11111111,0.0,45,12,4,36.85,10.01666667
3656,0.0,31.66666667,25.0,28.33333333,0.0,43,8,167,27.16666667,78.1
3657,14.986,33.33333333,22.77777778,27.77777778,0.0,45,4,9999,6.233333333,-10.43333333
3658,0.0,1.111111111,-2.777777778,-1.111111111,7.62,44,12,62,60.68333333,-46.63333333
3659,0.0,10.0,2.222222222,6.111111111,0.0,44,3,611,36.38333333,6.65
3660,0.0,9.444444444,3.333333333,6.666666667,2.54,42,3,11,61.18333333,-45.36666667
3661,0.0,1.111111111,-3.333333333,-1.111111111,60.96,44,2,62,60.68333333,-46.63333333
3662,0.0,-10.0,-20.0,-15.0,5.08,43,4,50,67.01666667,-50.7
3663,0.0,-18.33333333,-26.11111111,-22.22222222,2.54,42,12,50,67.01666667,-50.7
3664,0.0,30.55555556,23.88888889,27.22222222,0.0,42,5,22,8.366666667,-80.0
3665,0.0,-6.111111111,-13.88888889,-10.0,17.78,43,11,50,67.01666667,-50.7
3666,5.588,31.11111111,22.77777778,26.66666667,0.0,45,10,63,12.13333333,-86.23333333
3667,0.508,-6.111111111,-12.22222222,-8.888888889,2.54,42,1,11,61.18333333,-45.36666667
3668,0.0,-1.666666667,-12.22222222,-6.666666667,7.62,42,12,50,67.01666667,-50.7
3669,0.0,31.11111111,18.88888889,25.0,0.0,42,3,5,17.9,-77.18333333
3670,0.0,8.333333333,1.111111111,4.444444444,7.62,44,6,62,60.68333333,-46.63333333
3671,0.0,-5.555555556,-16.66666667,-11.11111111,10.16,43,10,50,67.01666667,-50.7
3672,3.048,3.333333333,2.222222222,2.777777778,7.62,44,1,50,63.96666667,-22.61666667
3673,0.508,1.111111111,-1.111111111,0.0,2.54,45,11,11,61.18333333,-45.36666667
3674,0.0,28.88888889,22.77777778,25.55555556,0.0,43,4,8,-2.2,-81.08333333
3675,0.0,-21.66666667,-31.66666667,-26.66666667,10.16,44,2,50,67.01666667,-50.7
3676,0.0,19.44444444,6.111111111,12.77777778,0.0,45,2,4,36.85,10.01666667
3677,7.112,28.33333333,22.77777778,25.55555556,0.0,44,12,16,8.916666667,-79.63333333
3678,0.508,-2.222222222,-6.111111111,-4.444444444,7.62,43,10,50,67.01666667,-50.7
3679,0.0,31.66666667,20.0,26.11111111,0.0,44,8,88,35.61666667,0.583333333
3680,1.27,4.444444444,0.0,2.222222222,2.54,44,3,8,64.13333333,-21.91666667
3681,0.0,5.0,-1.666666667,1.666666667,12.7,42,11,50,67.01666667,-50.7
3682,0.0,-13.33333333,-21.11111111,-18.33333333,10.16,45,4,50,67.01666667,-50.7
3683,0.0,25.0,15.55555556,20.0,0.0,45,12,42,21.15,-157.0333333
3684,0.0,31.66666667,21.11111111,26.66666667,0.0,43,6,475,12.05,8.5
3685,2.286,31.11111111,22.22222222,26.66666667,0.0,44,11,23,8.383333333,-82.33333333
3686,0.0,3.333333333,-2.777777778,0.0,7.62,42,1,8,64.13333333,-21.91666667
3687,0.0,5.0,-8.888888889,-2.222222222,5.08,44,2,50,67.01666667,-50.7
3688,2.032,-1.111111111,-3.888888889,-2.222222222,2.54,45,12,11,61.18333333,-45.36666667
3689,1.524,0.0,-3.333333333,-1.666666667,76.2,44,2,62,60.68333333,-46.63333333
3690,0.254,30.55555556,26.66666667,28.88888889,0.0,42,11,8,13.73333333,-60.85
3691,0.0,27.77777778,17.22222222,22.22222222,0.0,44,1,17,17.05,54.06666667
3692,0.0,28.33333333,22.22222222,25.55555556,0.0,45,7,9,-15.5,167.2666667
3693,0.0,44.44444444,21.66666667,33.33333333,0.0,44,6,611,36.38333333,6.65
3694,7.366,1.111111111,-3.888888889,-1.111111111,10.16,43,11,11,61.18333333,-45.36666667
3695,0.0,38.33333333,18.33333333,28.33333333,0.0,44,5,71,30.13333333,31.35
3696,0.0,-18.33333333,-25.55555556,-22.22222222,7.62,45,11,50,67.01666667,-50.7
3697,0.0,33.33333333,21.11111111,27.22222222,0.0,44,1,23,8.383333333,-82.33333333
3698,0.0,-2.777777778,-6.666666667,-4.444444444,40.64,44,5,62,60.68333333,-46.63333333
3699,0.0,-13.33333333,-16.66666667,-15.0,5.08,43,2,50,67.01666667,-50.7
3700,0.508,2.777777778,-5.555555556,-1.111111111,2.54,42,4,11,61.18333333,-45.36666667
3701,3.302,3.888888889,-0.555555556,1.666666667,2.54,44,2,8,64.13333333,-21.91666667
3702,0.0,-3.888888889,-18.88888889,-11.11111111,10.16,44,2,50,67.01666667,-50.7
3703,0.254,-3.888888889,-7.777777778,-5.555555556,20.32,44,11,50,67.01666667,-50.7
3704,0.0,17.77777778,5.0,11.11111111,0.0,45,12,20,36.98333333,35.01666667
3705,9.398,-1.666666667,-9.444444444,-5.555555556,25.4,45,1,11,61.18333333,-45.36666667
3706,0.254,-5.555555556,-12.77777778,-8.888888889,2.54,45,2,11,61.18333333,-45.36666667
3707,0.0,-16.11111111,-21.66666667,-18.88888889,10.16,43,10,50,67.01666667,-50.7
3708,0.0,5.555555556,0.0,2.777777778,5.08,44,6,62,60.68333333,-46.63333333
3709,0.0,26.66666667,21.11111111,23.88888889,0.0,44,10,5,-18.83333333,-159.7833333
3710,0.762,4.444444444,0.0,2.222222222,2.54,45,1,100,48.73333333,2.366666667
3711,0.0,-16.11111111,-19.44444444,-17.77777778,5.08,43,2,50,67.01666667,-50.7
3712,0.0,32.77777778,25.55555556,28.88888889,0.0,42,9,98,25.43333333,81.83333333
3713,0.0,25.55555556,17.22222222,21.11111111,0.0,45,3,2,-27.43333333,153.1333333
3714,0.0,1.111111111,-0.555555556,0.0,7.62,44,4,62,60.68333333,-46.63333333
3715,0.0,29.44444444,22.22222222,25.55555556,0.0,45,7,23,8.383333333,-82.33333333
3716,0.0,22.77777778,8.888888889,15.55555556,0.0,43,12,86,25.7,32.66666667
3717,4.064,30.55555556,21.66666667,26.11111111,0.0,41,11,41,10.61666667,-61.01666667
3718,0.0,-19.44444444,-26.11111111,-22.77777778,5.08,43,2,50,67.01666667,-50.7
3719,0.0,30.0,26.11111111,27.77777778,0.0,45,8,56,25.06666667,61.8
3720,0.0,29.44444444,21.66666667,25.55555556,0.0,45,1,5,7.5,-78.01666667
3721,0.0,1.666666667,-13.33333333,-5.555555556,15.24,41,12,11,61.18333333,-45.36666667
3722,6.858,30.55555556,22.22222222,26.66666667,0.0,45,2,37,-9.45,147.2166667
3723,0.0,34.44444444,24.44444444,29.44444444,0.0,43,9,93,26.71666667,94.16666667
3724,2.032,-0.555555556,-3.888888889,-2.222222222,10.16,43,11,62,60.68333333,-46.63333333
3725,0.0,29.44444444,24.44444444,26.66666667,0.0,45,9,43,26.35,127.8166667
3726,0.0,30.0,25.55555556,27.77777778,0.0,45,12,9,-8.116666667,-34.88333333
3727,0.762,-15.55555556,-18.88888889,-17.22222222,7.62,45,3,50,67.01666667,-50.7
3728,0.0,-10.0,-18.33333333,-13.33333333,10.16,44,1,11,61.18333333,-45.36666667
3729,0.0,0.555555556,-10.55555556,-5.0,17.78,44,1,11,61.18333333,-45.36666667
3730,0.0,-4.444444444,-15.55555556,-10.0,15.24,44,1,50,67.01666667,-50.7
3731,0.254,28.88888889,21.66666667,25.55555556,0.0,44,5,9999,18.48333333,-69.88333333
3732,0.0,0.0,-3.888888889,-2.222222222,2.54,45,5,62,60.68333333,-46.63333333
3733,0.762,1.111111111,-3.888888889,-1.111111111,30.48,43,5,62,60.68333333,-46.63333333
3734,0.0,-6.111111111,-11.11111111,-8.888888889,12.7,45,1,50,67.01666667,-50.7
3735,0.0,2.222222222,-2.777777778,0.0,5.08,44,4,62,60.68333333,-46.63333333
3736,0.0,-20.0,-25.0,-22.22222222,7.62,42,2,50,67.01666667,-50.7
3737,0.0,30.55555556,23.33333333,26.66666667,0.0,43,7,22,8.366666667,-80.0
3738,0.254,25.55555556,19.44444444,22.22222222,0.0,43,4,42,21.15,-157.0333333
3739,8.89,4.444444444,-2.222222222,1.111111111,40.64,45,3,62,60.68333333,-46.63333333
3740,0.0,-6.111111111,-13.33333333,-10.0,2.54,42,4,50,67.01666667,-50.7
3741,0.254,-11.11111111,-13.33333333,-12.22222222,17.78,44,11,50,67.01666667,-50.7
3742,0.0,21.11111111,10.55555556,15.55555556,0.0,45,3,110,37.96666667,23.78333333
3743,1.524,-0.555555556,-9.444444444,-5.0,15.24,45,1,62,60.68333333,-46.63333333
3744,0.0,32.22222222,23.33333333,27.77777778,0.0,45,8,43,26.35,127.8166667
3745,0.0,-13.33333333,-20.0,-16.66666667,5.08,45,11,50,67.01666667,-50.7
3746,0.0,-2.222222222,-10.0,-6.111111111,5.08,43,2,8,64.13333333,-21.91666667
3747,0.0,29.44444444,20.55555556,25.0,0.0,44,7,4,37.2,9.083333333
3748,0.762,-5.0,-13.33333333,-8.888888889,2.54,43,4,50,67.01666667,-50.7
3749,0.762,2.222222222,-3.888888889,-1.111111111,2.54,44,11,50,63.96666667,-22.61666667
3750,0.0,30.0,22.77777778,26.66666667,0.0,42,11,5,17.9,-77.18333333
3751,20.828,28.88888889,21.66666667,25.55555556,0.0,44,10,22,8.366666667,-80.0
3752,7.874,0.0,-3.333333333,-1.666666667,45.72,43,3,62,60.68333333,-46.63333333
3753,0.0,-11.11111111,-16.66666667,-13.88888889,15.24,43,10,50,67.01666667,-50.7
3754,4.826,18.88888889,12.77777778,16.11111111,0.0,43,12,4,36.85,10.01666667
3755,0.0,27.77777778,12.22222222,20.0,0.0,44,11,75,26.71666667,92.71666667
3756,0.0,28.88888889,18.33333333,23.33333333,0.0,43,11,3,21.33333333,-157.9
3757,116.078,24.44444444,21.11111111,22.77777778,0.0,45,10,5,13.91666667,-90.83333333
3758,1.524,-6.666666667,-13.88888889,-10.0,7.62,42,4,50,67.01666667,-50.7
3759,4.572,0.0,-3.333333333,-1.666666667,76.2,43,3,62,60.68333333,-46.63333333
3760,0.508,1.666666667,-3.333333333,-1.111111111,2.54,43,9,50,67.01666667,-50.7
3761,0.0,31.11111111,26.11111111,28.88888889,0.0,45,2,3,8.716666667,167.7833333
3762,0.0,-6.111111111,-13.88888889,-10.0,5.08,41,12,11,61.18333333,-45.36666667
3763,0.0,32.77777778,21.11111111,26.66666667,0.0,43,10,10,12.86666667,44.86666667
3764,11.43,29.44444444,25.55555556,27.77777778,0.0,45,5,38,-3.833333333,-32.48333333
3765,0.0,27.77777778,13.33333333,20.55555556,0.0,44,6,74,41.43333333,15.61666667
3766,0.0,25.0,13.33333333,19.44444444,0.0,45,3,1486,14.58333333,-90.55
3767,0.762,-7.222222222,-18.33333333,-12.77777778,5.08,45,11,50,67.01666667,-50.7
3768,13.462,7.777777778,3.333333333,5.555555556,0.0,45,1,93,40.9,14.18333333
3769,0.0,-4.444444444,-15.55555556,-10.0,7.62,43,2,11,61.18333333,-45.36666667
3770,0.0,29.44444444,25.55555556,27.77777778,0.0,45,11,3,-2.766666667,-171.75
3771,0.0,-11.66666667,-26.11111111,-18.88888889,20.32,43,3,11,61.18333333,-45.36666667
3772,2.54,-4.444444444,-6.111111111,-5.0,17.78,43,2,62,60.68333333,-46.63333333
